words,document_3,document_2,document_1,document_5,document_4,document_6,document_7,document_11,document_10,document_12,document_13,document_17,document_16,document_14,document_15,document_18,document_19,document_20,document_9,document_8
ninth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Prevalent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skepticism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bodo,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Complex,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
retained,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Vitaly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0
Professor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pardon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
identity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nations-created,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
orography,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
complete,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
58,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3
tip,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pettus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
buy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
employer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175th,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
significant,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,2
Blaukraut,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rogaci,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
By,0,1,0,0,3,1,0,1,0,0,0,0,2,0,1,0,5,0,0,0
charges,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0
Cauchy,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
boxes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EnglandFred,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
summarizes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Intelligence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
comprising,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EnglandBrian,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tolerate,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brezen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frills,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
endemics,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
now-famous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
assured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
violence,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0
Signature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Georg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hospitals,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Churches,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senses,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wartime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
closing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
capital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
claimed,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8,0,9
Unification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pavilion,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polymerases,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacterial,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
requested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
consume,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hand,0,0,2,3,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0
Randomized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Communist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Mews,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
U-,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
initiates,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
those,0,5,9,1,0,8,3,1,0,0,0,1,0,0,2,0,4,3,1,3
Och,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
stalk,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
possibly,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,2
devotees,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Spingarn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
setting,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Ongjin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
through,0,0,9,4,14,7,2,0,0,0,0,1,0,0,0,1,12,11,0,0
enemies,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
etch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
accepted,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0
behaviorally,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pioneered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21-Apr-56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
assertion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Sinsung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
touring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
divided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
adapts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Isaac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
lived,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0
par,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
origins,0,0,1,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Adam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30-Mar-56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
military,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,19
testimony,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
house-temple,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exalted,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
embargo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PSC,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
DMZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Social,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,2,0,0
Politics,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
1985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
differences,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tougher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Trouble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Quanhucun,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
publishers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
trichromatic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tom,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wetting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
toad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
litres,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nantucket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Reaction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Replication,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pretty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nycticebus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0
M-test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mammary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fierce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
subspecies,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
radical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
purportedly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pinnae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brochures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
creation,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Guide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
objectively,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rusting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
praying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
totalitarianism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
inconsistent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Summary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
Imitate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
upbringing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
eukaryotic,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggravated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pet,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
macular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
postmaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
suppressing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
courted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
collided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Decisions,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
restaurateurs,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
document,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
obligation,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Belinda,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
drums,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rubbish,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
window,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Hundreds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
te,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
departed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Psychological,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
AIS,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
072,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
works,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0
parts,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6
minority,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mission,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
settled,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2
roastery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
concurrent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enforcing,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misconduct,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
asserting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
payment,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
payments,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
kilometres,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Essays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
already,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0
criticisms,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
nondiabetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
anti-North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
garnered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
www,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
authored,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
health-outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
putting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
ije,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
retaliation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
change,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
replisomes,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
relationships,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Landolt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
plates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2003,0,0,0,4,0,1,9,0,0,3,0,5,0,0,3,0,0,2,0,3
Occupation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
although,0,1,0,2,0,6,0,0,0,0,0,0,0,0,1,0,4,3,0,4
earlier,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
based,0,0,2,0,0,2,0,1,0,0,0,0,0,0,3,1,4,3,0,0
Thoreau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Legislation,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
attractive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
expressing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
celebration,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
collecting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ethos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
minded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Galilee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wildmoser,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castor,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900-page,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nucleases,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spatial,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nose-to-nose,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
union,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Story,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
Consideration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dashkova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Catania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
adequate,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
indignation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
arguing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
trust,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,1
Leon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manx,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
utilize,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
communism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Fred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cocktails,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
species,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
navigation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relations,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,2
metel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chastity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Santer,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
April,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,6,14,0,11
pillar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rosemary,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0
1750s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
elsewhere,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
winner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
extent,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
favorable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mentally,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
impasse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
accompanied,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Percival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
infected,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
someone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Costume,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cm,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
polygama,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Integral,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cartoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
collaboration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Du,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
quickly,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0
clubbing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Postal,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Italians,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intensities,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eliminate,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Olympics,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
complementary,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
anybody,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
eggs,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
champagne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecologically,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
industry,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0
Helicase,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
of,4,111,137,191,178,296,108,53,9,47,12,22,50,1,159,15,600,477,20,223
invasive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
summons,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Jump,0,0,0,0,1,0,0,0,0,0,0,0,2,0,33,0,0,0,0,0
Graf,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tlichkeit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overturning,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
survey,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Embryo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
securing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
producing,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catheter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
rather,0,0,0,2,4,4,2,0,0,0,1,0,0,0,2,0,3,5,0,3
Muslims,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
content,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
invented,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Survival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
salmonella,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contained,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Bequest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
purchasing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
his,2,1,5,6,0,3,7,0,0,0,0,0,14,0,0,1,215,164,3,3
file,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Obtaining,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
pelts,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sit-ins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
frequent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Cocktail,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
